OrderID,CustomerID,PaymentID,OrderDate,ShipperID,ShipDate,DeliveryDate,Total_order_amount
7659277,57432,3,04 November 2021,2,08 November 2021,22 November 2021,33608.3088
7659278,57284,5,04 November 2021,2,05 November 2021,07 November 2021,20535
7659279,57432,4,04 November 2021,5,09 November 2021,22 November 2021,16548
7659280,57102,4,04 November 2021,1,11 November 2021,16 November 2021,47888.4
7659281,57548,6,04 November 2021,4,11 November 2021,27 November 2021,22200.12
7659282,57500,4,04 November 2021,4,06 November 2021,26 November 2021,11669
7659283,57396,4,04 November 2021,3,05 November 2021,10 November 2021,436
7659284,57561,5,04 November 2021,6,12 November 2021,14 November 2021,2791
7659285,57359,6,04 November 2021,8,13 November 2021,22 November 2021,14751.88
7659286,57578,3,05 November 2021,6,06 November 2021,12 November 2021,18705.0688
7659287,57287,3,05 November 2021,7,10 November 2021,19 November 2021,51184.408
7659288,57560,4,05 November 2021,8,08 November 2021,27 November 2021,39
7659289,57520,4,05 November 2021,4,11 November 2021,12 November 2021,12394.75
7659290,57568,4,05 November 2021,7,09 November 2021,18 November 2021,64518
7659291,57182,3,05 November 2021,5,15 November 2021,02 December 2021,12127.5
7659292,57539,4,05 November 2021,7,08 November 2021,14 November 2021,43008.5
7659293,57509,5,05 November 2021,3,10 November 2021,20 November 2021,14373.74
7659294,57522,2,05 November 2021,4,13 November 2021,02 December 2021,726.25
7659295,57523,4,05 November 2021,6,11 November 2021,23 November 2021,8700
7659296,57537,4,05 November 2021,2,06 November 2021,18 November 2021,31237.44
7659297,57454,4,05 November 2021,7,15 November 2021,20 November 2021,14142.6
7659298,57507,4,05 November 2021,4,09 November 2021,25 November 2021,2200
7659299,57456,4,05 November 2021,1,07 November 2021,22 November 2021,70568.8
7659300,57453,3,05 November 2021,3,10 November 2021,21 November 2021,15747.644
7659301,57477,4,05 November 2021,6,11 November 2021,21 November 2021,58782.3
7659302,57572,6,06 November 2021,7,10 November 2021,22 November 2021,15610
7659303,57536,4,06 November 2021,6,13 November 2021,27 November 2021,4810
7659304,57562,4,06 November 2021,5,11 November 2021,27 November 2021,1798
7659305,57184,6,06 November 2021,7,09 November 2021,11 November 2021,30607.89
7659306,57275,4,06 November 2021,1,10 November 2021,29 November 2021,6021.8
7659307,57517,3,06 November 2021,2,12 November 2021,14 November 2021,24054.8
7659308,57477,4,06 November 2021,5,12 November 2021,19 November 2021,48476
7659309,57554,4,06 November 2021,1,13 November 2021,16 November 2021,16945.48
7659310,57262,3,06 November 2021,5,15 November 2021,04 December 2021,3686.1
7659311,57450,3,06 November 2021,3,14 November 2021,22 November 2021,3106.8576
7659312,57102,5,06 November 2021,4,15 November 2021,20 November 2021,31281.73
7659313,57556,3,06 November 2021,4,14 November 2021,04 December 2021,28207.5376
7659314,57163,6,06 November 2021,1,08 November 2021,10 November 2021,26445.65
7659315,57561,3,06 November 2021,3,12 November 2021,24 November 2021,12225.84
7659316,57535,3,06 November 2021,7,09 November 2021,21 November 2021,8316.88
7659317,57327,5,06 November 2021,1,09 November 2021,29 November 2021,1987
7659318,57554,3,06 November 2021,8,13 November 2021,30 November 2021,9872.28
7659319,57553,4,06 November 2021,6,08 November 2021,14 November 2021,19874
7659320,57323,4,06 November 2021,7,15 November 2021,16 November 2021,32696.8
7659321,57185,3,06 November 2021,7,07 November 2021,22 November 2021,8803.3
7659322,57349,3,06 November 2021,1,14 November 2021,18 November 2021,26619.208
7659323,57244,3,06 November 2021,6,16 November 2021,17 November 2021,16451.732
7659324,57544,4,06 November 2021,6,15 November 2021,26 November 2021,33197
7659325,57496,5,07 November 2021,3,15 November 2021,27 November 2021,13511.5
7659326,57337,3,07 November 2021,1,17 November 2021,02 December 2021,5452.92
7659327,57152,5,07 November 2021,3,17 November 2021,23 November 2021,4624
7659328,57315,4,07 November 2021,2,11 November 2021,17 November 2021,9720.4
7659329,57228,4,07 November 2021,8,14 November 2021,20 November 2021,15167
7659330,57491,4,07 November 2021,6,11 November 2021,18 November 2021,8281
7659331,57279,6,07 November 2021,8,16 November 2021,25 November 2021,4056.75
7659332,57557,4,07 November 2021,6,10 November 2021,17 November 2021,19469.5
7659333,57513,4,07 November 2021,6,17 November 2021,29 November 2021,24023
7659334,57451,4,07 November 2021,2,14 November 2021,22 November 2021,9700
7659335,57492,5,07 November 2021,7,15 November 2021,16 November 2021,15225.2
7659336,57483,4,07 November 2021,8,08 November 2021,26 November 2021,18953.75
7659337,57567,3,07 November 2021,4,08 November 2021,21 November 2021,4348.08
7659338,57553,6,07 November 2021,7,15 November 2021,18 November 2021,3759
7659339,57574,3,07 November 2021,3,14 November 2021,30 November 2021,5767.6608
7659340,57371,6,08 November 2021,8,17 November 2021,04 December 2021,48205
7659341,57569,3,08 November 2021,6,15 November 2021,27 November 2021,10281.92
7659342,57379,6,08 November 2021,2,16 November 2021,23 November 2021,14582
7659343,57568,5,08 November 2021,2,13 November 2021,28 November 2021,21547
7659344,57543,5,08 November 2021,6,11 November 2021,28 November 2021,34426
7659345,57515,6,08 November 2021,8,10 November 2021,19 November 2021,19454.64
7659346,57512,2,08 November 2021,1,13 November 2021,30 November 2021,14481.5
7659347,57232,6,08 November 2021,3,16 November 2021,03 December 2021,28804.65
7659348,57431,4,08 November 2021,7,13 November 2021,20 November 2021,25578.2
7659349,57503,5,08 November 2021,1,10 November 2021,15 November 2021,11279.8
7659350,57537,4,08 November 2021,7,13 November 2021,30 November 2021,25760.1
7659351,57326,4,08 November 2021,2,11 November 2021,26 November 2021,50723.7
7659352,57123,6,08 November 2021,5,11 November 2021,17 November 2021,6753.1
7659353,57574,4,08 November 2021,3,17 November 2021,27 November 2021,20910.84
7659354,57580,6,08 November 2021,5,16 November 2021,06 December 2021,4667
7659355,57568,6,08 November 2021,2,16 November 2021,24 November 2021,5994.15
7659356,57581,3,08 November 2021,5,09 November 2021,11 November 2021,6010.4
7659357,57579,4,08 November 2021,4,12 November 2021,29 November 2021,16795
7659358,57205,4,08 November 2021,6,15 November 2021,19 November 2021,9424
7659359,57184,3,08 November 2021,7,15 November 2021,23 November 2021,49375.92
7659360,57138,4,08 November 2021,6,09 November 2021,29 November 2021,3061
7659361,57560,4,09 November 2021,4,18 November 2021,05 December 2021,13672.74
7659362,57172,5,09 November 2021,3,11 November 2021,19 November 2021,4019
7659363,57577,3,09 November 2021,1,11 November 2021,26 November 2021,13257.64
7659364,57550,5,09 November 2021,2,18 November 2021,05 December 2021,12022.3
7659365,57569,4,09 November 2021,1,10 November 2021,23 November 2021,5711
7659366,57441,3,09 November 2021,7,12 November 2021,27 November 2021,2662.528
7659367,57123,6,09 November 2021,2,15 November 2021,18 November 2021,12831
7659368,57571,2,09 November 2021,1,10 November 2021,16 November 2021,32604.5
7659369,57570,4,09 November 2021,7,16 November 2021,05 December 2021,26558.65
7659370,57513,3,09 November 2021,7,18 November 2021,26 November 2021,3593.92
7659371,57571,6,09 November 2021,6,15 November 2021,23 November 2021,1422
7659372,57531,5,09 November 2021,3,13 November 2021,28 November 2021,27379.25
7659373,57138,4,09 November 2021,4,18 November 2021,29 November 2021,8937.5
7659374,57578,4,09 November 2021,4,15 November 2021,19 November 2021,10779
7659375,57254,4,09 November 2021,7,10 November 2021,23 November 2021,8474.1
7659376,57204,4,09 November 2021,6,10 November 2021,13 November 2021,22808
7659377,57223,4,09 November 2021,8,10 November 2021,16 November 2021,13235.4
7659378,57516,5,09 November 2021,8,13 November 2021,26 November 2021,8092.07
7659379,57454,4,09 November 2021,5,17 November 2021,22 November 2021,61788
7659380,57249,6,10 November 2021,2,14 November 2021,23 November 2021,27663.63
7659381,57476,3,10 November 2021,4,11 November 2021,27 November 2021,12909.424
7659382,57138,6,10 November 2021,2,13 November 2021,24 November 2021,13589
7659383,57456,6,10 November 2021,1,19 November 2021,08 December 2021,430
7659384,57306,4,10 November 2021,6,16 November 2021,26 November 2021,8178.5
7659385,57324,5,10 November 2021,3,11 November 2021,29 November 2021,6232
7659386,57339,4,10 November 2021,5,12 November 2021,26 November 2021,29233.15
7659387,57413,4,10 November 2021,6,14 November 2021,15 November 2021,22603.3
7659388,57582,4,10 November 2021,6,18 November 2021,24 November 2021,36297
7659389,57530,3,10 November 2021,6,19 November 2021,25 November 2021,8855.44
7659390,57278,4,10 November 2021,2,19 November 2021,03 December 2021,5967
7659391,57246,6,10 November 2021,6,17 November 2021,25 November 2021,33715.75
7659392,57087,4,10 November 2021,7,17 November 2021,24 November 2021,21390.6
7659393,57333,3,10 November 2021,7,19 November 2021,02 December 2021,4153.16
7659394,57580,4,10 November 2021,5,14 November 2021,15 November 2021,16259
7659395,57281,4,10 November 2021,6,14 November 2021,27 November 2021,12505.5
7659396,57188,4,10 November 2021,7,11 November 2021,12 November 2021,10363
7659397,57277,4,10 November 2021,5,12 November 2021,19 November 2021,85
7659398,57284,6,10 November 2021,2,11 November 2021,01 December 2021,14037.25
7659399,57306,4,10 November 2021,2,19 November 2021,26 November 2021,11432.75
7659400,57312,5,11 November 2021,8,19 November 2021,09 December 2021,25648.5
7659401,57455,4,11 November 2021,8,17 November 2021,22 November 2021,26532.51
7659402,57485,6,11 November 2021,3,18 November 2021,30 November 2021,4320
7659403,57562,4,11 November 2021,1,18 November 2021,27 November 2021,9053.1
7659404,57488,4,11 November 2021,2,13 November 2021,22 November 2021,8732.8
7659405,57491,4,11 November 2021,2,21 November 2021,09 December 2021,15945
7659406,57559,4,11 November 2021,5,13 November 2021,22 November 2021,5923
7659407,57525,3,11 November 2021,4,21 November 2021,09 December 2021,6211.304
7659408,57353,3,11 November 2021,3,16 November 2021,01 December 2021,16679.52
7659409,57550,4,11 November 2021,4,16 November 2021,05 December 2021,4784
7659410,57308,4,11 November 2021,6,13 November 2021,25 November 2021,23688.8
7659411,57295,4,11 November 2021,3,15 November 2021,16 November 2021,11574.3
7659412,57152,6,11 November 2021,5,18 November 2021,27 November 2021,14382.7
7659413,57247,4,11 November 2021,2,19 November 2021,27 November 2021,11969.89
7659414,57378,3,11 November 2021,3,16 November 2021,01 December 2021,2059.2
7659415,57496,3,11 November 2021,2,14 November 2021,17 November 2021,3150.4
7659416,57494,6,11 November 2021,7,16 November 2021,30 November 2021,12335
7659417,57502,5,11 November 2021,2,18 November 2021,07 December 2021,270
7659418,57422,2,11 November 2021,8,15 November 2021,23 November 2021,21018
7659419,57444,4,11 November 2021,6,20 November 2021,09 December 2021,20521.9
7659420,57523,5,11 November 2021,7,18 November 2021,06 December 2021,41388.4
7659421,57346,4,11 November 2021,5,13 November 2021,29 November 2021,23339
7659422,57576,6,11 November 2021,4,21 November 2021,23 November 2021,42489.75
7659423,57392,4,11 November 2021,1,18 November 2021,04 December 2021,55087.27
7659424,57290,4,11 November 2021,7,19 November 2021,24 November 2021,2943.75
7659425,57393,3,12 November 2021,1,22 November 2021,02 December 2021,24686.64
7659426,57375,4,12 November 2021,2,16 November 2021,03 December 2021,9287
7659427,57140,4,12 November 2021,5,13 November 2021,26 November 2021,17091.08
7659428,57136,5,12 November 2021,4,22 November 2021,12 December 2021,1857.8
7659429,57523,6,12 November 2021,7,15 November 2021,02 December 2021,5586
7659430,57357,4,12 November 2021,7,19 November 2021,28 November 2021,9591.45
7659431,57476,4,12 November 2021,7,17 November 2021,24 November 2021,4125
7659432,57556,3,12 November 2021,1,20 November 2021,22 November 2021,36581.864
7659433,57562,4,12 November 2021,8,20 November 2021,02 December 2021,16736.5
7659434,57582,3,12 November 2021,4,18 November 2021,23 November 2021,1228.48
7659435,57446,4,12 November 2021,3,16 November 2021,03 December 2021,4970.96
7659436,57435,4,12 November 2021,1,17 November 2021,20 November 2021,7587
7659437,57377,4,12 November 2021,4,21 November 2021,29 November 2021,2800
7659438,57543,5,12 November 2021,3,16 November 2021,26 November 2021,13557.45
7659439,57431,4,12 November 2021,6,21 November 2021,02 December 2021,8955.6
7659440,57553,4,12 November 2021,1,20 November 2021,05 December 2021,9294.63
7659441,57338,3,12 November 2021,5,18 November 2021,24 November 2021,8616.96
7659442,57456,4,12 November 2021,8,18 November 2021,29 November 2021,64247.8
7659443,57524,5,12 November 2021,3,18 November 2021,01 December 2021,2128
7659444,57531,4,12 November 2021,8,21 November 2021,23 November 2021,17619.32
7659445,57482,6,13 November 2021,1,21 November 2021,02 December 2021,10733.5
7659446,57403,6,13 November 2021,4,14 November 2021,22 November 2021,10839.5
7659447,57101,4,13 November 2021,5,19 November 2021,08 December 2021,19391.98
7659448,57473,3,13 November 2021,8,23 November 2021,03 December 2021,1243.44
7659449,57337,5,13 November 2021,5,22 November 2021,30 November 2021,12169
7659450,57377,4,13 November 2021,7,21 November 2021,24 November 2021,48337.5
7659451,57555,6,13 November 2021,2,20 November 2021,04 December 2021,14219
7659452,57565,3,13 November 2021,6,15 November 2021,29 November 2021,21377.9544
7659453,57394,4,13 November 2021,5,14 November 2021,25 November 2021,18384.04
7659454,57162,6,13 November 2021,7,18 November 2021,25 November 2021,28723.2
7659455,57325,5,13 November 2021,6,22 November 2021,28 November 2021,33123
7659456,57556,1,13 November 2021,6,14 November 2021,16 November 2021,24557.6
7659457,57544,6,13 November 2021,4,20 November 2021,23 November 2021,15184.7
7659458,57412,3,13 November 2021,7,20 November 2021,24 November 2021,10003.7344
7659459,57532,4,13 November 2021,7,22 November 2021,05 December 2021,14795.24
7659460,57092,6,13 November 2021,8,17 November 2021,03 December 2021,600
7659461,57531,2,13 November 2021,7,21 November 2021,05 December 2021,24994.56
7659462,57564,4,13 November 2021,3,19 November 2021,24 November 2021,18296
7659463,57219,3,13 November 2021,8,21 November 2021,03 December 2021,19093.14
7659464,57255,3,14 November 2021,8,24 November 2021,25 November 2021,12008.8496
7659465,57567,4,14 November 2021,6,15 November 2021,20 November 2021,28856
7659466,57510,3,14 November 2021,3,23 November 2021,08 December 2021,15869.392
7659467,57528,3,14 November 2021,4,15 November 2021,23 November 2021,9242.64
7659468,57519,3,14 November 2021,3,17 November 2021,28 November 2021,198
7659469,57283,4,14 November 2021,8,19 November 2021,24 November 2021,28524
7659470,57159,4,14 November 2021,3,18 November 2021,08 December 2021,12126.3
7659471,57564,5,14 November 2021,5,19 November 2021,06 December 2021,13743
7659472,57348,4,14 November 2021,2,18 November 2021,04 December 2021,35439.9
7659473,57561,5,14 November 2021,2,24 November 2021,01 December 2021,2124
7659474,57582,4,14 November 2021,6,16 November 2021,06 December 2021,48647.96
7659475,57489,4,14 November 2021,2,17 November 2021,23 November 2021,30606.17
7659476,57393,4,14 November 2021,5,22 November 2021,25 November 2021,25043.05
7659477,57348,4,14 November 2021,3,21 November 2021,27 November 2021,5679.6
7659478,57562,5,14 November 2021,5,17 November 2021,07 December 2021,11343.2
7659479,57574,4,14 November 2021,8,15 November 2021,24 November 2021,1759.5
7659480,57352,3,15 November 2021,1,17 November 2021,26 November 2021,3566.64
7659481,57540,5,15 November 2021,5,19 November 2021,28 November 2021,6680
7659482,57347,2,15 November 2021,6,16 November 2021,05 December 2021,24563.7
7659483,57521,4,15 November 2021,6,25 November 2021,06 December 2021,29849.98
7659484,57326,4,15 November 2021,1,24 November 2021,07 December 2021,18075.4
7659485,57564,4,15 November 2021,7,25 November 2021,15 December 2021,49383.5
7659486,57572,4,15 November 2021,4,25 November 2021,04 December 2021,10700.15
7659487,57201,4,15 November 2021,7,22 November 2021,06 December 2021,22068.75
7659488,57481,5,15 November 2021,8,21 November 2021,09 December 2021,2116.8
7659489,57361,5,15 November 2021,3,23 November 2021,02 December 2021,4464
7659490,57580,4,15 November 2021,8,20 November 2021,25 November 2021,3509.3
7659491,57568,4,15 November 2021,3,21 November 2021,28 November 2021,6407
7659492,57503,4,15 November 2021,2,24 November 2021,03 December 2021,6941.88
7659493,57151,6,15 November 2021,6,25 November 2021,08 December 2021,800
7659494,57517,5,15 November 2021,2,17 November 2021,05 December 2021,2215
7659495,57282,4,15 November 2021,2,17 November 2021,28 November 2021,24891.69
7659496,57396,4,15 November 2021,1,21 November 2021,25 November 2021,1600
7659497,57372,3,15 November 2021,6,19 November 2021,21 November 2021,2075.7528
7659498,57555,3,15 November 2021,4,21 November 2021,03 December 2021,101.2
7659499,57519,3,15 November 2021,2,21 November 2021,05 December 2021,5500
7659500,57466,4,15 November 2021,2,24 November 2021,12 December 2021,19010.4
7659501,57220,4,15 November 2021,7,16 November 2021,01 December 2021,8580.75
7659502,57470,5,15 November 2021,4,18 November 2021,01 December 2021,12677
7659503,57378,3,15 November 2021,4,16 November 2021,20 November 2021,11789.36
7659504,57554,5,15 November 2021,5,24 November 2021,29 November 2021,29895
7659505,57338,4,15 November 2021,6,19 November 2021,09 December 2021,1440
7659506,57548,3,15 November 2021,8,25 November 2021,29 November 2021,11849.2
7659507,57297,5,16 November 2021,1,22 November 2021,06 December 2021,6047
7659508,57502,4,16 November 2021,8,19 November 2021,04 December 2021,26826.5
7659509,57558,4,16 November 2021,8,19 November 2021,02 December 2021,11704.7
7659510,57476,6,16 November 2021,6,26 November 2021,27 November 2021,29289.35
7659511,57332,4,16 November 2021,6,23 November 2021,28 November 2021,1637.3
7659512,57390,5,16 November 2021,6,19 November 2021,29 November 2021,28605.95
7659513,57267,3,16 November 2021,4,22 November 2021,25 November 2021,4062.96
7659514,57431,5,16 November 2021,1,24 November 2021,10 December 2021,24843
7659515,57524,6,16 November 2021,1,25 November 2021,26 November 2021,8013.7
7659516,57579,4,16 November 2021,8,21 November 2021,29 November 2021,7690.24
7659517,57342,6,16 November 2021,4,20 November 2021,23 November 2021,1339
7659518,57379,3,16 November 2021,1,26 November 2021,14 December 2021,448.8
7659519,57447,4,16 November 2021,3,23 November 2021,26 November 2021,10045.83
7659520,57390,4,16 November 2021,5,19 November 2021,03 December 2021,28163.22
7659521,57552,3,16 November 2021,4,20 November 2021,21 November 2021,16238.64
7659522,57580,4,16 November 2021,2,21 November 2021,03 December 2021,286
7659523,57537,4,16 November 2021,8,25 November 2021,06 December 2021,28233.4
7659524,57397,4,16 November 2021,3,23 November 2021,27 November 2021,19501.7
7659525,57520,4,16 November 2021,8,17 November 2021,29 November 2021,14324
7659526,57362,4,16 November 2021,3,18 November 2021,19 November 2021,18708.3
7659527,57570,6,16 November 2021,2,21 November 2021,25 November 2021,2495
7659528,57533,6,16 November 2021,3,17 November 2021,04 December 2021,7380
7659529,57401,6,16 November 2021,6,23 November 2021,11 December 2021,69012.2
7659530,57177,6,16 November 2021,1,20 November 2021,26 November 2021,6179.25
7659531,57569,6,16 November 2021,5,26 November 2021,15 December 2021,14258.4
7659532,57230,6,16 November 2021,3,19 November 2021,01 December 2021,5743
7659533,57533,5,16 November 2021,1,20 November 2021,26 November 2021,3769.2
7659534,57253,6,16 November 2021,3,19 November 2021,30 November 2021,1050.47
7659535,57323,5,16 November 2021,8,20 November 2021,21 November 2021,9981
7659536,57543,3,16 November 2021,4,23 November 2021,12 December 2021,21841.072
7659537,57393,4,17 November 2021,5,19 November 2021,22 November 2021,14822.5
7659538,57123,3,17 November 2021,1,22 November 2021,25 November 2021,7853.12
7659539,57583,4,17 November 2021,2,22 November 2021,30 November 2021,2203
7659540,57518,3,17 November 2021,3,26 November 2021,07 December 2021,11704.3608
7659541,57562,3,17 November 2021,2,25 November 2021,08 December 2021,4581.236
7659542,57388,4,17 November 2021,8,27 November 2021,16 December 2021,28525.49
7659543,57144,6,17 November 2021,2,23 November 2021,28 November 2021,32809.5
7659544,57197,4,17 November 2021,3,23 November 2021,12 December 2021,13152
7659545,57535,4,17 November 2021,8,22 November 2021,01 December 2021,42110
7659546,57465,6,17 November 2021,5,22 November 2021,30 November 2021,772
7659547,57575,5,17 November 2021,5,20 November 2021,05 December 2021,5665
7659548,57519,6,17 November 2021,7,21 November 2021,04 December 2021,21672
7659549,57553,4,17 November 2021,6,26 November 2021,13 December 2021,7758
7659550,57172,3,17 November 2021,5,20 November 2021,21 November 2021,41601.5072
7659551,57486,4,17 November 2021,8,26 November 2021,07 December 2021,4650.05
7659552,57583,3,17 November 2021,7,21 November 2021,08 December 2021,21999.032
7659553,57160,3,17 November 2021,1,23 November 2021,01 December 2021,15663.56
7659554,57497,3,17 November 2021,5,19 November 2021,05 December 2021,12315.776
7659555,57572,3,17 November 2021,8,25 November 2021,10 December 2021,18785.976
7659556,57363,3,17 November 2021,8,22 November 2021,02 December 2021,27275.6
7659557,57206,4,18 November 2021,3,28 November 2021,02 December 2021,77539.97
7659558,57577,2,18 November 2021,8,28 November 2021,13 December 2021,16064
7659559,57531,5,18 November 2021,8,26 November 2021,08 December 2021,1992
7659560,57499,4,18 November 2021,6,22 November 2021,04 December 2021,10391.25
7659561,57367,6,18 November 2021,5,23 November 2021,04 December 2021,1800
7659562,57456,4,18 November 2021,5,22 November 2021,27 November 2021,13590
7659563,57292,6,18 November 2021,6,21 November 2021,29 November 2021,12373.68
7659564,57440,4,18 November 2021,8,22 November 2021,02 December 2021,14474.21
7659565,57553,4,18 November 2021,8,23 November 2021,26 November 2021,33444
7659566,57503,6,18 November 2021,3,24 November 2021,28 November 2021,18916
7659567,57338,6,18 November 2021,2,24 November 2021,29 November 2021,11934
7659568,57575,3,18 November 2021,7,28 November 2021,18 December 2021,883.52
7659569,57370,6,18 November 2021,2,20 November 2021,21 November 2021,13631
7659570,57432,6,18 November 2021,4,27 November 2021,04 December 2021,20443.05
7659571,57411,4,18 November 2021,2,21 November 2021,03 December 2021,12282.25
7659572,57334,4,18 November 2021,6,28 November 2021,07 December 2021,5548
7659573,57419,4,18 November 2021,5,27 November 2021,10 December 2021,8019
7659574,57241,3,19 November 2021,1,21 November 2021,07 December 2021,5045.04
7659575,57582,4,19 November 2021,3,20 November 2021,29 November 2021,61054.25
7659576,57577,2,19 November 2021,7,22 November 2021,09 December 2021,14833
7659577,57379,4,19 November 2021,5,24 November 2021,25 November 2021,7048
7659578,57412,4,19 November 2021,1,27 November 2021,07 December 2021,16950.6
7659579,57434,4,19 November 2021,2,22 November 2021,02 December 2021,6271.8
7659580,57557,6,19 November 2021,4,29 November 2021,18 December 2021,2873.6
7659581,57533,3,19 November 2021,3,27 November 2021,10 December 2021,9530.576
7659582,57421,4,19 November 2021,1,24 November 2021,07 December 2021,12367.2
7659583,57389,4,19 November 2021,1,26 November 2021,15 December 2021,23490.05
7659584,57110,4,19 November 2021,2,25 November 2021,12 December 2021,10320.25
7659585,57534,4,19 November 2021,8,25 November 2021,01 December 2021,162
7659586,57244,3,19 November 2021,6,24 November 2021,02 December 2021,11829.6024
7659587,57499,4,19 November 2021,7,29 November 2021,17 December 2021,12063.6
7659588,57485,4,19 November 2021,8,21 November 2021,24 November 2021,10240
7659589,57376,4,19 November 2021,1,25 November 2021,11 December 2021,750
7659590,57274,4,19 November 2021,3,22 November 2021,06 December 2021,7163
7659591,57454,4,19 November 2021,1,27 November 2021,15 December 2021,20700.8
7659592,57356,6,19 November 2021,1,23 November 2021,26 November 2021,12256
7659593,57311,6,19 November 2021,6,26 November 2021,09 December 2021,11233.4
7659594,57208,6,20 November 2021,2,25 November 2021,29 November 2021,3750
7659595,57214,4,20 November 2021,3,28 November 2021,04 December 2021,30919.55
7659596,57550,4,20 November 2021,1,27 November 2021,04 December 2021,15767.6
7659597,57512,6,20 November 2021,8,21 November 2021,22 November 2021,23492.39
7659598,57585,4,20 November 2021,3,24 November 2021,29 November 2021,20626.78
7659599,57239,3,20 November 2021,7,25 November 2021,15 December 2021,13175.008
7659600,57587,6,20 November 2021,1,29 November 2021,08 December 2021,3802.3
7659601,57526,6,20 November 2021,4,30 November 2021,13 December 2021,16870
7659602,57103,6,20 November 2021,3,29 November 2021,05 December 2021,12121
7659603,57121,5,20 November 2021,4,25 November 2021,15 December 2021,15195
7659604,57489,6,20 November 2021,8,22 November 2021,01 December 2021,28342
7659605,57464,3,20 November 2021,6,30 November 2021,09 December 2021,2211.44
7659606,57544,3,20 November 2021,7,26 November 2021,30 November 2021,12174.976
7659607,57435,5,20 November 2021,2,28 November 2021,06 December 2021,7401
7659608,57456,4,20 November 2021,5,24 November 2021,26 November 2021,37971
7659609,57147,4,20 November 2021,1,28 November 2021,08 December 2021,12566
7659610,57128,1,20 November 2021,4,27 November 2021,11 December 2021,10135
7659611,57398,5,20 November 2021,8,26 November 2021,09 December 2021,40390.5
7659612,57478,4,20 November 2021,7,27 November 2021,11 December 2021,4622
7659613,57538,4,20 November 2021,8,23 November 2021,02 December 2021,17778.6
7659614,57359,4,20 November 2021,3,29 November 2021,06 December 2021,12657
7659615,57386,6,21 November 2021,1,30 November 2021,14 December 2021,6897
7659616,57576,4,21 November 2021,7,26 November 2021,27 November 2021,24198.9
7659617,57344,3,21 November 2021,8,01 December 2021,05 December 2021,7698.768
7659618,57314,5,21 November 2021,2,29 November 2021,16 December 2021,4145.5
7659619,57501,4,21 November 2021,7,26 November 2021,05 December 2021,115
7659620,57405,3,21 November 2021,1,01 December 2021,06 December 2021,6966.256
7659621,57406,4,21 November 2021,2,26 November 2021,29 November 2021,10167
7659622,57525,4,21 November 2021,2,22 November 2021,30 November 2021,38431
7659623,57585,4,21 November 2021,5,30 November 2021,16 December 2021,18735
7659624,57584,4,21 November 2021,4,26 November 2021,05 December 2021,19421.5
7659625,57581,4,21 November 2021,5,01 December 2021,09 December 2021,12186.6
7659626,57361,1,21 November 2021,8,29 November 2021,12 December 2021,43021
7659627,57505,3,21 November 2021,4,26 November 2021,01 December 2021,45339.008
7659628,57295,4,21 November 2021,2,24 November 2021,06 December 2021,4058.55
7659629,57578,6,21 November 2021,8,25 November 2021,12 December 2021,30910.88
7659630,57472,4,21 November 2021,5,01 December 2021,18 December 2021,28948.91
7659631,57373,4,21 November 2021,5,26 November 2021,13 December 2021,6808
7659632,57099,4,21 November 2021,2,01 December 2021,06 December 2021,10729.25
7659633,57451,3,21 November 2021,8,01 December 2021,14 December 2021,39528.6232
7659634,57554,3,22 November 2021,7,27 November 2021,12 December 2021,48330.172
7659635,57545,4,22 November 2021,6,24 November 2021,06 December 2021,33096
7659636,57136,4,22 November 2021,2,02 December 2021,17 December 2021,22370
7659637,57587,6,22 November 2021,4,25 November 2021,02 December 2021,24053
7659638,57282,4,22 November 2021,5,23 November 2021,29 November 2021,7444.6
7659639,57384,5,22 November 2021,1,30 November 2021,02 December 2021,19861.8
7659640,57547,5,22 November 2021,6,25 November 2021,02 December 2021,29654.4
7659641,57578,3,22 November 2021,5,27 November 2021,08 December 2021,38507.92
7659642,57561,6,22 November 2021,8,28 November 2021,12 December 2021,1131.3
7659643,57576,4,22 November 2021,7,25 November 2021,27 November 2021,7492.5
7659644,57581,4,22 November 2021,4,24 November 2021,13 December 2021,49999.2
7659645,57549,4,22 November 2021,8,28 November 2021,02 December 2021,10945
7659646,57562,4,22 November 2021,4,02 December 2021,11 December 2021,6363
7659647,57502,4,22 November 2021,1,25 November 2021,28 November 2021,2952
7659648,57300,4,22 November 2021,6,23 November 2021,11 December 2021,54085.59
7659649,57358,4,22 November 2021,2,30 November 2021,03 December 2021,11361
7659650,57340,4,22 November 2021,8,29 November 2021,19 December 2021,16641.5
7659651,57424,3,22 November 2021,8,23 November 2021,08 December 2021,19332.06
7659652,57504,3,22 November 2021,7,25 November 2021,13 December 2021,1011.12
7659653,57214,5,22 November 2021,5,27 November 2021,01 December 2021,3227
7659654,57371,4,23 November 2021,7,25 November 2021,06 December 2021,16870
7659655,57477,3,23 November 2021,7,25 November 2021,01 December 2021,105870.82
7659656,57569,2,23 November 2021,8,02 December 2021,16 December 2021,12745.7
7659657,57319,4,23 November 2021,6,27 November 2021,15 December 2021,7201.25
7659658,57361,4,23 November 2021,3,30 November 2021,12 December 2021,30785.75
7659659,57518,6,23 November 2021,8,29 November 2021,02 December 2021,31880.9
7659660,57580,5,23 November 2021,5,02 December 2021,06 December 2021,5996
